"SEQN","SDDSRVYR","RIDSTATR","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","RIAGENDR","RIDAGEYR","RIDRETH3","DMDEDUC2","DMDMARTL","INDFMPIR","age_cluster","FIPR_cluster"
84423,9,2,33747.741695,36586.840291,1,122,1,59,3,4,3,0.49,2,1
84424,9,2,34874.327084,35122.445022,1,125,1,69,3,5,3,2.12,3,2
84425,9,2,35996.596881,36249.615291,2,125,2,51,7,4,4,0.76,2,1
84426,9,2,15805.789014,16696.906702,2,132,1,51,6,5,1,4.12,2,3
84427,9,2,12149.809651,11802.000004,2,121,1,64,4,3,1,3.47,2,2
84431,9,2,25408.766182,25182.00925,1,120,1,46,1,2,1,2.64,2,2
84435,9,2,61639.965433,64425.000394,2,130,2,80,3,4,2,2.53,3,2
84440,9,2,21512.157903,22086.757744,1,119,2,30,7,2,5,1.7,1,2
84443,9,2,32673.612295,32906.072961,1,130,1,64,7,4,1,1.82,2,2
84444,9,2,22875.997312,23876.276709,1,127,2,36,2,4,1,3.99,1,3
84447,9,2,61694.770819,61536.691192,2,126,1,77,3,5,1,5,3,3
84448,9,2,44792.621998,52313.474159,2,122,2,26,6,5,5,5,1,3
84451,9,2,19663.590363,19972.780333,1,122,1,51,1,1,6,4.42,2,3
84452,9,2,41822.883174,41562.559498,1,131,2,56,3,3,3,1.46,2,2
84453,9,2,31046.370169,32046.228811,1,122,1,26,1,3,1,1.96,1,2
84454,9,2,18777.590395,18704.207443,2,129,2,60,4,5,4,0.77,2,1
84455,9,2,6651.702308,8073.657438,1,124,2,66,2,1,6,0.96,3,1
84456,9,2,23936.688488,24189.296496,1,129,2,42,6,3,1,1.76,2,2
84459,9,2,23645.118251,25101.04495,1,129,2,31,6,5,5,3.22,1,2
84462,9,2,29933.891402,31311.744156,2,125,2,35,1,3,1,0.18,1,1
84463,9,2,16707.332452,17505.434005,2,122,1,59,6,5,5,5,2,3
84464,9,2,11683.688316,11610.287034,2,132,1,69,4,5,3,3.54,3,3
84469,9,2,18777.590395,18704.207443,2,129,2,62,4,4,1,3.97,2,3
84470,9,2,17826.081186,16851.639516,1,119,1,23,6,5,5,0.68,1,1
84471,9,2,11010.603562,10645.001434,1,124,2,74,2,3,1,5,3,3
84473,9,2,61438.634813,62038.037573,2,126,2,22,3,4,5,2.27,1,2
84475,9,2,46067.546137,49415.133841,2,126,1,25,3,3,1,1.49,1,2
84479,9,2,24309.43072,25632.554262,2,127,2,55,6,1,1,3.06,2,2
84480,9,2,18496.971859,18477.07704,2,125,2,79,7,4,2,1.87,3,2
84481,9,2,12251.392443,12178.873517,1,128,1,72,1,2,1,0.98,3,1
84482,9,2,33765.791565,35307.447039,2,129,2,58,4,4,3,5,2,3
84485,9,2,21044.017553,21258.426147,2,132,2,24,4,3,6,0.65,1,1
84487,9,2,94659.946196,101774.501889,2,128,2,24,3,4,5,2.2,1,2
84488,9,2,45984.383777,49205.878667,1,126,1,54,3,3,5,1.7,2,2
84490,9,2,37041.007762,37610.903999,2,127,2,28,1,4,6,4.57,1,3
84492,9,2,22512.685682,25310.753673,2,130,1,37,4,4,1,2.03,1,2
84493,9,2,22512.209982,22560.544918,1,126,2,44,4,3,4,0.68,2,1
84494,9,2,23011.19949,24105.707507,1,124,2,22,2,3,5,1.24,1,1
84495,9,2,62512.951536,62952.352174,1,125,2,53,3,3,2,1.57,2,2
84496,9,2,24078.722267,24457.335699,1,122,1,51,1,1,5,0,2,1
84498,9,2,102717.995647,102078.634508,1,131,2,57,3,3,1,5,2,3
84499,9,2,20154.877244,20243.664682,2,122,1,56,6,5,1,1.41,2,2
84500,9,2,151741.257217,152807.839477,2,123,2,54,3,5,1,5,2,3
84502,9,2,17883.11541,17870.524677,2,128,1,56,6,5,1,2.76,2,2
84503,9,2,33224.575252,35391.665118,1,128,1,55,7,4,1,5,2,3
84505,9,2,59138.36511,66866.069822,1,133,2,23,3,3,6,1.57,1,2
84511,9,2,82550.197056,85461.691379,2,125,2,78,3,5,2,5,3,3
84513,9,2,6316.160656,6480.946797,1,119,2,65,2,4,2,5,3,3
84514,9,2,29143.981415,28883.890084,1,122,1,41,1,1,1,0.61,2,1
84517,9,2,45168.824168,48002.076199,1,125,2,80,3,4,2,4.77,3,3
84529,9,2,16389.318451,19892.914128,2,122,2,60,1,2,3,4.21,2,3
84530,9,2,25495.348041,34536.731856,1,122,1,80,3,2,2,1.44,3,2
84532,9,2,24259.115981,26170.057221,1,128,2,23,1,2,6,1.49,1,2
84534,9,2,7898.180581,7689.63082,1,127,2,62,1,1,1,1.47,2,2
84535,9,2,67976.599494,68791.288538,1,130,2,21,3,3,5,2.89,1,2
84536,9,2,28394.632166,32979.693884,1,120,1,31,1,2,4,2.46,1,2
84537,9,2,23637.648993,24575.017282,1,129,1,34,6,5,1,0.94,1,1
84542,9,2,35322.461374,36584.769854,2,127,2,31,1,4,1,1.05,1,1
84543,9,2,26467.226768,27369.897286,1,128,1,56,1,1,1,2.7,2,2
84545,9,2,101806.731096,101309.765404,2,132,1,47,3,4,3,3.57,2,3
84546,9,2,10495.865944,10191.914345,1,128,2,61,1,4,1,1.54,2,2
84547,9,2,30143.836254,33499.731504,2,128,2,37,2,4,6,1.09,1,1
84548,9,2,21547.958467,22827.7601,1,131,2,54,4,4,6,2.78,2,2
84550,9,2,56129.845829,60341.522017,1,130,1,29,3,3,1,1.29,1,1
84551,9,2,8937.218957,9033.441989,1,127,1,73,1,1,1,1.13,3,1
84552,9,2,22489.813027,22482.964386,2,126,2,37,4,3,5,0.07,1,1
84555,9,2,15060.76824,15758.995692,1,128,2,56,1,3,6,1.7,2,2
84558,9,2,23742.7503,23207.033316,1,122,1,27,6,5,5,5,1,3
84561,9,2,156943.953253,162738.69545,2,128,2,55,3,5,1,5,2,3
84562,9,2,9528.012794,9123.29187,2,123,2,60,2,3,6,0,2,1
84564,9,2,7526.929854,7482.376154,1,123,1,74,2,1,1,0.07,3,1
84565,9,2,22810.924075,24600.114536,2,129,2,25,6,5,6,3.2,1,2
84566,9,1,16035.444165,0,1,124,2,71,4,2,2,0.68,3,1
84567,9,2,32549.371945,32780.948687,1,125,1,65,3,4,1,0.53,3,1
84568,9,2,70839.12326,70657.61319,1,123,1,72,3,5,1,5,3,3
84569,9,2,15060.76824,15758.995692,1,127,2,55,1,5,1,5,2,3
84579,9,2,44792.621998,45284.415645,2,122,2,27,6,5,1,5,1,3
84581,9,2,28660.614678,33497.677105,2,121,2,32,2,5,6,2.02,1,2
84583,9,2,19709.665761,20015.40377,1,124,2,56,4,2,1,0.6,2,1
84585,9,2,118770.501567,127682.389457,2,129,1,23,3,4,5,5,1,3
84586,9,2,35581.268731,37600.63121,1,122,1,23,1,2,5,2.27,1,2
84587,9,2,22264.06901,22606.613933,1,120,2,22,1,4,5,0.77,1,1
84588,9,2,27466.485223,28779.776808,2,132,1,35,4,4,1,1.46,1,2
84592,9,2,23041.261052,22671.986472,2,121,1,58,7,1,3,1.34,2,2
84593,9,2,49105.582043,51657.950826,1,122,1,40,3,4,4,3.11,2,2
84594,9,2,177671.211892,174552.90358,1,132,2,67,3,3,1,5,3,3
84595,9,2,31852.661493,36168.486577,1,126,1,80,3,5,2,5,3,3
84596,9,2,32329.927923,36658.262604,1,128,1,26,2,2,6,1.49,1,2
84597,9,2,19466.239704,22160.120044,2,132,2,63,6,1,1,1.09,2,1
84600,9,2,97029.689369,100031.758074,1,125,1,30,3,2,1,3.14,1,2
84602,9,2,157297.020219,164047.380083,2,123,2,63,3,4,1,3.75,2,3
84606,9,2,42172.673927,41771.574884,1,126,1,63,3,3,3,0.76,2,1
84608,9,2,13915.79417,14028.715812,2,127,1,70,2,5,3,5,3,3
84609,9,2,155928.064227,154445.051852,2,123,1,62,3,3,1,5,2,3
84610,9,2,139212.063377,167117.844444,2,120,1,54,3,4,1,5,2,3
84611,9,2,16315.83226,18471.343682,1,128,2,59,1,3,4,0.64,2,1
84614,9,2,15872.447402,17246.66418,1,125,1,80,3,4,1,1.76,3,2
84615,9,2,20221.618596,20761.425584,2,133,1,54,4,2,1,2.61,2,2
84617,9,2,90320.308574,89348.088605,1,131,2,42,3,5,1,3.14,2,2
84618,9,2,23031.795528,23386.152345,1,120,2,23,1,4,1,2.85,1,2
84619,9,2,14916.782421,15151.274916,2,122,2,41,6,2,1,1.67,2,2
84620,9,2,16372.052374,17113.850287,2,124,2,21,6,4,6,1.55,1,2
84622,9,2,12441.842857,12734.208408,2,131,1,80,4,1,1,2.18,3,2
84623,9,2,17413.392482,17686.411067,2,133,1,53,4,4,1,0.9,2,1
84625,9,2,23924.202819,25349.435304,2,121,2,40,6,5,3,4.63,2,3
84626,9,2,38180.912261,42718.783413,1,133,1,43,2,4,3,5,2,3
84627,9,2,11308.97764,11242.037093,1,128,1,80,1,1,1,0.63,3,1
84628,9,2,33169.970805,34696.779833,1,128,2,32,1,4,1,1.74,1,2
84629,9,2,45119.723518,47552.670276,1,126,2,80,3,4,1,1.88,3,2
84631,9,2,22476.245751,22116.026482,1,126,1,57,4,3,5,1.19,2,1
84637,9,2,16942.984599,16924.761205,2,119,2,71,4,5,2,5,3,3
84639,9,2,31401.503206,32774.570192,1,125,2,30,2,2,5,0.51,1,1
84640,9,2,69379.97682,73121.085509,1,129,2,80,3,3,1,5,3,3
84641,9,2,31445.356534,31765.739971,2,131,2,28,4,2,5,0.15,1,1
84642,9,2,46235.193181,46560.17821,1,125,2,54,3,3,3,1.02,2,1
84644,9,2,57720.755693,60328.711772,2,123,2,80,3,3,1,2.76,3,2
84646,9,2,141487.351796,146711.399686,2,128,2,50,3,5,2,1.01,2,1
84649,9,2,43306.011401,46665.576901,1,121,1,80,3,5,2,5,3,3
84650,9,2,22615.054721,22658.068482,2,124,2,30,4,5,1,5,1,3
84652,9,2,24901.29332,25901.859853,1,132,1,59,4,5,5,5,2,3
84657,9,2,30950.651132,31118.264541,2,124,1,35,1,4,6,0.89,1,1
84658,9,2,34632.156538,33910.73345,2,128,2,22,4,4,5,1.65,1,2
84659,9,2,20173.612826,20868.350977,2,131,2,47,4,5,3,0.52,2,1
84660,9,2,24817.197718,24745.128412,1,123,1,40,4,5,1,4.23,2,3
84661,9,2,29509.347704,29973.3522,1,124,1,41,2,3,1,1.27,2,1
84662,9,2,21409.969312,21326.299005,2,123,2,63,4,4,3,0.16,2,1
84665,9,2,97971.534986,107669.345344,2,121,2,73,3,4,3,5,3,3
84668,9,2,19294.275653,19335.701509,2,131,2,56,4,2,5,1.76,2,2
84671,9,2,71220.718232,72074.287538,2,133,2,25,3,5,1,2.81,1,2
84672,9,2,26237.258118,26229.268298,1,125,2,39,4,3,5,1.53,1,2
84675,9,2,26965.24372,28034.570216,1,132,1,33,6,5,1,5,1,3
84676,9,2,14994.670142,15081.312466,2,132,1,70,3,2,1,0.58,3,1
84677,9,2,18444.446012,19539.920192,2,131,2,43,4,5,3,2.79,2,2
84680,9,2,7273.243799,9736.648269,2,133,1,60,1,4,1,3.75,2,3
84685,9,2,77584.162529,78513.996733,1,121,2,27,3,3,1,1.76,1,2
84689,9,2,25700.663939,26104.67954,2,120,2,47,6,5,1,5,2,3
84691,9,2,8098.886819,9787.233556,2,119,2,80,2,1,2,1.26,3,1
84694,9,2,127439.179965,130692.799771,1,130,1,58,3,5,1,5,2,3
84695,9,2,9527.364182,12005.567992,1,128,1,80,1,1,4,0.93,3,1
84696,9,2,8943.542163,9491.973814,2,127,1,61,2,3,1,3.07,2,2
84698,9,2,89469.069495,87567.834323,1,126,2,22,7,2,6,1.7,1,2
84700,9,2,18342.949745,18382.333053,1,124,2,48,4,3,1,0.95,2,1
84702,9,2,33493.166325,37644.931144,1,124,1,47,2,4,1,3.48,2,2
84703,9,2,17392.678035,17259.534084,2,132,1,75,6,3,1,1.25,3,1
84704,9,2,114506.805777,115311.668805,2,125,2,55,3,4,1,2.23,2,2
84705,9,1,13271.299047,0,2,131,1,75,4,2,1,1.02,3,1
84706,9,2,23575.174364,24975.378783,2,130,2,51,4,4,1,5,2,3
84710,9,2,8136.353578,7756.685068,1,123,2,71,2,3,2,1.83,3,2
84711,9,2,19710.858035,20652.436618,1,132,1,41,6,5,1,5,2,3
84712,9,2,20879.118555,22046.197412,1,125,1,34,4,2,5,0.31,1,1
84715,9,2,41980.470346,41581.199328,1,122,1,60,3,3,5,1.27,2,1
84716,9,2,50028.327334,49489.815679,1,120,2,44,3,2,1,1.07,2,1
84717,9,2,22476.245751,22116.026482,1,126,1,50,4,2,3,0,2,1
84720,9,2,14971.527355,15387.160983,1,126,2,57,1,2,5,0.75,2,1
84723,9,2,21521.626218,21616.434538,2,120,1,47,6,5,1,5,2,3
84726,9,2,25166.354326,26164.344544,2,121,1,33,6,5,1,5,1,3
84727,9,2,20288.916763,21681.577508,1,121,1,80,3,2,1,0.03,3,1
84732,9,2,33809.450842,42067.874233,1,123,1,80,3,2,1,1.79,3,2
84734,9,2,109550.850967,111467.647866,2,125,2,36,3,3,6,0.44,1,1
84735,9,2,38962.542524,40490.172276,2,124,1,59,3,4,3,1.87,2,2
84736,9,2,23297.819372,24100.148835,2,131,2,54,4,4,5,0.94,2,1
84738,9,2,116413.287083,135604.665032,2,121,1,45,3,3,1,3.7,2,3
84741,9,2,20342.698654,20263.199248,2,132,2,63,4,4,3,1.09,2,1
84742,9,2,32188.853739,35713.823291,2,128,2,80,3,5,2,1.43,3,2
84745,9,2,26554.851804,26629.766997,2,133,2,42,1,1,1,2.11,2,2
84747,9,2,40961.364121,40578.955148,2,132,2,66,3,4,4,1.43,3,2
84748,9,2,33899.262973,35823.165693,2,125,1,22,2,4,6,4.73,1,3
84751,9,2,136825.327026,145749.828766,1,126,1,54,3,4,5,1.87,2,2
84752,9,2,105838.795863,104832.176273,1,131,1,62,3,3,1,2.36,2,2
84753,9,2,31148.488398,32112.213036,2,123,1,33,3,1,1,1.76,1,2
84754,9,2,68641.249557,75231.794112,2,125,1,70,3,2,1,0.62,3,1
84755,9,2,23922.705062,25784.775178,1,120,2,65,6,5,1,5,3,3
84756,9,2,25298.345231,27135.093003,2,122,1,36,6,5,1,5,1,3
84757,9,2,140767.939576,145099.962707,2,121,1,56,3,4,1,5,2,3
84759,9,2,31832.859424,37205.302757,2,124,2,34,1,4,6,0.89,1,1
84763,9,2,18497.758679,19355.327344,1,128,2,56,1,1,1,1.88,2,2
84764,9,2,20034.025263,23434.711022,2,121,1,41,6,5,1,5,2,3
84765,9,2,18887.470234,19411.816721,1,124,2,44,2,2,1,0.75,2,1
84766,9,2,23985.289296,24811.293824,1,123,2,40,4,4,1,5,2,3
84767,9,2,28107.712976,27829.547217,1,126,1,20,4,4,1,1.65,1,2
84768,9,2,30480.73742,31883.761419,1,121,2,33,1,3,5,2.46,1,2
84770,9,2,19875.974732,19557.429137,2,132,1,52,4,4,3,0.66,2,1
84771,9,2,17648.944696,17746.224626,1,120,1,31,6,5,1,3.24,1,2
84775,9,2,29569.209128,33035.244551,1,129,1,28,4,4,5,3.06,1,2
84776,9,2,16792.15255,16743.388028,1,123,1,47,4,4,1,1.48,2,2
84777,9,2,18726.035163,18425.919264,2,131,1,43,4,2,1,2.46,2,2
84783,9,2,24432.804371,25111.098234,1,129,2,47,2,1,6,0.75,2,1
84784,9,2,22138.267276,21940.697447,2,133,1,42,1,3,1,2.15,2,2
84785,9,2,25229.219683,25408.716248,1,131,1,66,3,4,6,2.55,3,2
84786,9,2,130785.233602,130635.701412,1,121,2,50,3,4,1,3.3,2,2
84787,9,2,17309.35911,16901.948131,2,131,2,78,4,3,1,1.34,3,2
84788,9,2,66368.947973,67310.049888,1,125,1,71,3,2,6,1.19,3,1
84790,9,2,29879.489271,30349.313868,1,123,1,41,1,1,1,0.8,2,1
84791,9,2,31689.353179,31687.554073,1,123,1,20,4,4,5,3.52,1,3
84793,9,2,71202.212057,76544.83605,1,130,1,28,3,4,6,2.38,1,2
84795,9,2,143861.795589,147833.640122,1,126,2,38,3,5,1,5,1,3
84796,9,2,95411.808887,96082.454067,1,123,2,51,3,5,1,5,2,3
84797,9,2,106959.705752,108241.601303,2,124,2,25,3,4,5,5,1,3
84802,9,2,95109.327383,104523.819259,2,124,2,76,3,4,2,2.95,3,2
84803,9,2,53057.387753,59605.516203,1,127,1,44,3,4,1,1.58,2,2
84804,9,2,10871.665079,11383.08984,2,126,1,71,4,3,1,4,3,3
84805,9,2,19353.659443,19395.2128,1,133,2,53,4,2,1,0.85,2,1
84808,9,2,22956.968225,22940.80521,1,129,1,45,6,5,1,5,2,3
84813,9,2,133661.536016,137796.982774,2,123,1,31,3,3,6,1.85,1,2
84816,9,2,66254.439384,67048.488606,2,131,2,28,3,4,1,3.5,1,3
84817,9,2,11138.899257,11258.826795,1,127,1,75,1,5,2,5,3,3
84818,9,2,50410.765657,51802.543948,1,130,2,33,3,4,1,1.76,1,2
84820,9,2,28535.493366,28078.164563,2,133,1,44,4,4,1,5,2,3
84825,9,2,17291.668136,17887.15798,2,131,2,41,4,4,1,1.41,2,2
84826,9,2,11282.848361,11685.487257,1,119,2,45,6,3,1,0.95,2,1
84828,9,2,9440.214707,9166.833894,1,129,2,61,2,5,1,0.6,2,1
84829,9,2,38559.402097,41452.688427,1,131,1,24,3,4,1,4.61,1,3
84830,9,2,42427.011286,45610.501826,2,133,1,25,3,5,1,0.12,1,1
84831,9,2,24790.075411,25179.874148,2,132,1,54,1,1,4,1.18,2,1
84832,9,2,168851.116094,179864.51626,1,132,1,58,3,5,5,2.97,2,2
84833,9,2,21168.990631,21209.253983,1,121,2,32,4,4,1,3.13,1,2
84835,9,2,22779.756516,24053.07522,2,130,1,39,4,2,6,2.06,1,2
84837,9,2,15893.280165,15938.117476,1,120,2,45,1,2,1,1.65,2,2
84838,9,2,22956.396061,25070.025968,2,122,1,23,6,5,5,5,1,3
84841,9,2,25123.436515,25379.408583,2,126,2,27,4,3,5,0.2,1,1
84842,9,2,27245.542814,27673.951279,1,132,1,50,1,3,1,1.02,2,1
84843,9,2,26841.324625,25374.075322,2,122,1,24,6,5,5,1.26,1,1
84846,9,2,16084.944762,15567.305986,2,125,1,24,6,5,5,2.53,1,2
84847,9,2,42956.165002,43187.868218,2,127,2,28,1,3,1,2.47,1,2
84849,9,2,27141.188863,28721.552627,2,130,1,36,4,4,5,3.37,1,2
84850,9,2,17478.742412,17528.052548,1,120,2,53,1,1,1,1.51,2,2
84852,9,2,52364.677693,52875.553829,1,131,2,28,3,4,1,1.57,1,2
84859,9,2,24166.941226,24999.201477,1,126,2,42,4,5,3,1.94,2,2
84862,9,2,118592.753739,119426.336706,1,125,2,56,3,4,1,3.64,2,3
84865,9,2,53783.454801,57250.119071,2,125,1,26,3,4,6,1.32,1,2
84866,9,2,24494.468888,25463.372657,1,120,1,33,1,2,6,2.36,1,2
84867,9,2,10314.573927,10042.219819,1,127,2,62,2,3,3,0.88,2,1
84869,9,2,135207.793004,134366.201344,1,130,2,54,3,5,1,3.98,2,3
84872,9,2,24494.468888,26545.556862,1,121,1,32,1,2,5,1.41,1,2
84874,9,2,46018.890689,49005.751048,2,123,1,22,2,4,6,1.73,1,2
84878,9,2,30329.403833,30058.733367,1,129,1,46,2,1,6,1.48,2,2
84879,9,2,22875.997312,23876.276709,1,128,2,35,1,2,3,0.82,1,1
84880,9,2,19440.911501,20110.416911,1,125,2,44,4,5,1,2.46,2,2
84891,9,2,19301.773723,19505.468676,2,132,2,52,6,2,1,1.23,2,1
84894,9,2,103348.640186,108789.587392,1,125,2,73,3,5,1,5,3,3
84895,9,2,42828.995571,44764.107785,2,126,2,80,7,3,3,1.22,3,1
84896,9,2,11883.230381,11233.64763,1,119,1,22,6,3,5,1.24,1,1
84899,9,2,44660.145343,44385.95881,1,123,2,32,3,4,5,1.86,1,2
84900,9,2,143996.842324,145204.951868,2,124,1,45,3,5,1,5,2,3
84901,9,2,8254.457554,8015.415288,1,124,2,61,2,3,1,1.26,2,1
84902,9,2,5385.791054,5157.019076,2,119,2,67,2,3,2,0.83,3,1
84904,9,2,18418.592385,18861.196884,1,125,2,48,6,5,1,2.55,2,2
84906,9,2,47307.934213,48515.741982,2,130,1,53,3,4,3,1.56,2,2
84910,9,2,13636.246539,15508.215512,1,127,2,51,2,4,1,2.52,2,2
84912,9,2,20604.715745,20693.172195,1,125,1,57,1,5,1,1.29,2,1
84913,9,2,25042.431539,26547.626289,1,132,2,47,1,2,1,2.24,2,2
84914,9,2,53672.748652,56385.556108,2,130,2,52,3,2,1,0.87,2,1
84915,9,2,25107.801393,26271.81613,1,128,2,45,1,4,1,3.45,2,2
84916,9,2,23539.081733,24664.587153,2,131,1,38,4,2,1,0.55,1,1
84917,9,2,40029.491142,41203.419096,2,124,1,32,1,2,5,0.67,1,1
84919,9,2,11325.45786,10938.865652,1,128,1,61,1,1,5,1.11,2,1
84920,9,2,21715.266303,22979.692123,1,121,1,35,4,2,1,0.77,1,1
84921,9,2,19593.17897,19279.165648,1,124,1,54,4,1,1,0.95,2,1
84923,9,2,19505.901216,20180.931379,1,126,2,66,4,4,3,1.67,3,2
84926,9,2,23886.018828,23769.420135,1,131,1,40,3,3,6,1.15,2,1
84927,9,2,156027.911576,154348.406117,2,130,2,43,3,5,1,2.47,2,2
84929,9,2,6465.091297,8580.028209,2,133,2,67,2,1,2,0.94,3,1
84930,9,2,21227.483918,20887.278137,2,121,1,49,4,3,3,2.53,2,2
84931,9,2,26228.044443,27755.238084,2,130,1,30,4,3,5,4.12,1,3
84932,9,2,12327.435375,11974.54088,2,125,1,60,4,1,4,0.04,2,1
84933,9,2,32190.263008,34596.622271,1,122,1,30,3,3,1,0.88,1,1
84934,9,2,24648.309805,24428.339457,2,127,1,57,1,1,1,4.57,2,3
84935,9,2,103695.273722,107814.966648,1,123,1,26,3,3,5,5,1,3
84937,9,2,19548.443104,19747.613923,2,126,2,26,4,2,6,0.42,1,1
84938,9,2,13899.830831,14226.457019,2,125,1,77,7,3,2,1.08,3,1
84940,9,2,19588.989561,20693.401057,1,132,1,52,6,5,1,4.12,2,3
84944,9,2,35799.566203,35171.247841,2,132,2,60,3,4,1,0.84,2,1
84945,9,2,36686.777819,36756.555953,2,130,2,30,4,5,5,5,1,3
84946,9,2,29833.8077,31207.053616,1,129,2,38,2,1,4,0.34,1,1
84947,9,2,129336.243771,138734.713097,2,126,1,24,3,4,5,2.72,1,2
84948,9,2,18975.465254,19269.814282,1,124,2,41,4,5,5,4.83,2,3
84949,9,2,21497.765786,21474.643398,2,130,2,78,4,4,2,2.36,3,2
84950,9,2,16615.111258,16824.842978,2,125,1,48,6,5,1,5,2,3
84952,9,2,18806.456458,18387.241554,2,120,2,68,6,3,3,3.57,3,3
84954,9,2,19182.777614,25888.023853,2,133,2,64,4,5,2,2.1,2,2
84956,9,2,115837.74794,119566.051089,1,129,2,43,3,4,6,5,2,3
84957,9,1,27685.022002,0,1,119,1,21,4,4,5,5,1,3
84962,9,2,26386.039577,26795.342064,1,123,2,57,4,5,1,5,2,3
84964,9,2,29528.951563,36943.738946,1,126,2,22,1,3,1,1.99,1,2
84966,9,2,45270.295019,46122.157823,2,127,1,48,4,4,1,5,2,3
84967,9,2,66157.917932,67096.027472,1,125,1,76,3,4,1,3.45,3,2
84969,9,2,11988.256013,11912.941323,1,125,1,60,4,5,2,5,2,3
84970,9,2,23803.312205,24177.595093,1,125,1,51,2,1,5,0.02,2,1
84972,9,1,8136.353578,0,1,123,2,74,2,4,2,0.88,3,1
84974,9,2,74831.822387,75728.670219,1,126,2,28,3,4,5,3.82,1,3
84976,9,2,28633.677956,29519.595134,1,131,1,31,3,2,1,0.92,1,1
84977,9,1,130140.192485,0,2,119,1,29,3,5,1,5,1,3
84978,9,2,8459.537245,8214.55604,1,124,2,60,2,2,1,1.49,2,2
84979,9,2,21409.969312,21326.299005,2,123,2,63,4,3,1,3.16,2,2
84980,9,2,38741.070446,43345.517421,2,122,1,54,1,4,3,0.29,2,1
84982,9,2,29671.144939,31666.693853,1,120,1,26,1,1,6,1.24,1,1
84985,9,2,31062.804613,30504.880125,2,120,2,26,2,3,6,5,1,3
84988,9,2,21549.463112,21357.147983,1,128,1,52,1,1,2,0.06,2,1
84989,9,2,23344.683315,24782.111005,1,130,2,37,7,3,1,3.74,1,3
84992,9,2,13734.282221,13565.046825,1,130,1,68,4,3,5,2.17,3,2
84995,9,2,48353.363804,52199.597886,2,121,2,68,3,3,5,0.76,3,1
84997,9,2,14905.573083,15580.926592,1,122,2,29,6,5,1,5,1,3
84998,9,2,31004.903898,32072.64966,1,126,2,58,4,4,5,0.82,2,1
85003,9,2,13960.779734,14348.353386,1,122,2,57,1,1,3,1.35,2,2
85006,9,2,27822.440596,29092.738606,1,129,2,43,4,5,1,5,2,3
85007,9,2,40126.230802,39930.35613,1,130,1,47,3,4,3,1.44,2,2
85014,9,2,23522.034347,23145.054574,2,131,1,42,4,3,1,3.62,2,3
85016,9,2,20009.121073,21201.121056,1,124,2,50,6,4,1,0.38,2,1
85017,9,2,11777.887088,12331.942336,2,119,1,76,4,5,3,4.12,3,3
85019,9,2,20413.569636,21321.615681,1,121,2,36,4,2,5,0.77,1,1
85022,9,2,153149.454821,151692.869453,2,125,1,61,3,4,3,2.02,2,2
85024,9,2,159631.456254,185947.589802,2,122,1,49,3,5,1,5,2,3
85028,9,2,44583.936281,44897.314702,1,125,2,51,3,2,6,0.25,2,1
85031,9,1,53358.534588,0,2,123,2,67,3,2,1,1.62,3,2
85033,9,2,7972.121726,9634.042185,1,119,2,70,2,1,4,0.46,3,1
85034,9,2,7854.001579,10423.295203,1,133,2,67,1,1,1,1.51,3,2
85035,9,2,14026.929433,13372.387646,1,128,2,80,2,1,1,0.9,3,1
85037,9,2,8261.762664,8113.690331,1,123,1,60,1,3,1,5,2,3
85039,9,2,7903.349902,7567.639703,2,119,2,69,2,2,1,1.05,3,1
85040,9,2,22264.06901,22606.613933,1,120,2,25,1,1,6,1.65,1,2
85041,9,2,11305.530443,10930.135401,1,124,2,78,2,2,3,1.26,3,1
85042,9,2,33819.052291,40326.666707,1,120,1,23,1,1,6,1.19,1,1
85043,9,2,25668.700157,25610.715127,1,130,1,26,4,4,1,0.43,1,1
85049,9,2,17335.4181,17285.075932,1,127,1,52,4,4,1,3.71,2,3
85051,9,2,33754.90424,33995.057898,1,125,1,67,3,3,3,1.7,3,2
85052,9,2,19393.396099,22930.737588,2,124,1,34,4,3,5,1.5,1,2
85053,9,2,20884.165565,20976.165707,2,122,1,58,6,2,1,1.03,2,1
85055,9,2,70257.474428,72197.195565,2,132,2,39,3,4,1,5,1,3
85057,9,2,162112.589548,160570.756923,1,122,1,67,3,4,1,4.23,3,3
85060,9,2,20580.814492,20904.426879,2,133,1,55,1,3,1,4.99,2,3
85061,9,2,20733.480202,20574.761835,1,132,1,70,6,3,1,0.83,3,1
85062,9,2,20884.165565,20976.165707,2,122,1,57,6,5,1,1.03,2,1
85063,9,2,40199.55583,40698.764205,2,123,2,26,4,3,5,3.67,1,3
85064,9,2,15694.368006,15916.911834,1,130,1,70,3,3,6,0.82,3,1
85066,9,2,30538.850823,30669.954711,1,125,1,49,2,2,1,4.23,2,3
85067,9,2,43922.711955,46937.630766,1,126,1,80,3,4,1,3.77,3,3
85069,9,2,17273.891455,18619.780046,1,123,2,74,6,5,1,1.19,3,1
85073,9,2,18986.950315,21495.347534,1,121,2,41,1,1,5,0.59,2,1
85074,9,2,23110.432025,24157.53778,1,130,2,23,6,4,6,3.74,1,3
85075,9,2,23790.867545,24451.340211,2,129,2,41,2,3,1,0.62,2,1
85077,9,2,9071.988639,10500.369923,1,128,1,70,1,2,1,0.58,3,1
85079,9,2,16426.71637,16409.04826,2,119,2,74,4,1,2,2.21,3,2
